links,url,text
How Biden Will End the Trump Sugar High for Israel and Saudi Arabia,https://www.politico.com/news/magazine/2021/02/22/how-biden-will-end-the-trump-sugar-high-for-israel-and-saudi-arabia-470911,"Joe Biden is no revolutionary—at home or abroad. As a cautious moderate Democrat, he’s more interested in remodeling the house than in tearing it down. And that applies to Saudi Arabia and Israel, too. Saudi Arabia isn’t a U.S. ally; but it is an important partner—at least until the rest of the world weans itself off Arab hydrocarbons and America benefits from U.S.-Saudi cooperation on counter-terrorism. And Israel, the region’s only democracy—however imperfect—is the one state in the region that shares any real coincidence of both interests and values with the U.S., and is a subject fraught with domestic political risks for any U.S. president."
"U.S. surpasses 500,000 Covid deaths",https://www.politico.com/news/2021/02/22/us-500-000-covid-deaths-470927,"A number of Biden’s former pandemic advisers from his transition have called on the president to push mask mandates and widely recommend the use of N95 respirators to protect against the variants. The Biden administration has discussed a proposal that was floated under former President Donald Trump to send every American a mask, though it’s unclear if or when that plan will come to fruition."
This Congress is the most diverse ever. But Hill staffers remain overwhelmingly white.,https://www.politico.com/news/2021/02/23/people-of-color-congress-hill-staffers-471019,"Quentin James, president of the Collective PAC, which supports Black candidates for public office, said he has talked to House and Senate leaders about their diversity efforts — and where they’re falling short. He applauded initiatives like the House Office of Diversity and Inclusion, but added that they needed to “kick it into high gear” to successfully recruit, train and promote people of color."
Trump taunts don’t shake McConnell’s hold on Senate GOP,https://www.politico.com/news/2021/02/22/trump-mcconnell-gop-471053,"If McConnell is as toxic among Republican voters as Trump's loyalists claim, it would be most obvious in deep-red states. But two GOP senators up for reelection in conservative states, James Lankford of Oklahoma and Mike Crapo of Idaho, both said they still support McConnell as GOP leader on Monday."
Native Americans Finally Have a Cabinet Nominee. Will an Adopted Tlingit Take Her Down?,https://www.politico.com/news/magazine/2021/02/23/deb-haaland-interior-secretary-confirmation-republicans-native-americans-alaska-murkowski-471125,"“They don’t know what it means to be an Indian,” Williams said of these elected officials from his party. “An old Indian proverb would say: ‘walk a mile in his moccasins.’ Then maybe they’d come to that understanding.”"
Native Americans Finally Have a Cabinet Nominee. Will an Adopted Tlingit Take Her Down?,https://www.politico.com/news/magazine/2021/02/23/deb-haaland-interior-secretary-confirmation-republicans-native-americans-alaska-murkowski-471125,"At the start of Murkowski’s second full term in 2011, the late Selina Everson of Angoon adopted Murkowski into the Deisheetaan (Beaver) clan of the Raven tribe, an honor that recognized the senator’s bond and leadership to the Tlingit. At an event held to thank voters at the Alaska Native Brotherhood Hall in Juneau, Everson bestowed her esteemed mother’s name, Aan shaawaatki'—Lady of the Land—on Murkowski. Because Williams’ wife is a Raven, the adoption made Murkowski Williams’ sister-in-law by clan, and virtually every Tlingit’s auntie."
"Biden considers regulating ‘ghost guns,’ other executive actions to curb gun violence",https://www.politico.com/news/2021/02/23/biden-gun-safety-pandemic-471064,"“During the campaign, the president laid out an ambitious plan to keep our communities safe, and he remains committed to that agenda,” White House spokesperson Mike Gwin said."
Garland cruises through confirmation hearing as GOP support solidifies,https://www.politico.com/news/2021/02/22/republicans-merrick-garland-confirmation-hearing-470847,"Garland’s confirmation hearing for attorney general comes more than six weeks after Biden announced his nomination. The committee will vote on his nomination March 1. Senate Judiciary Chairman Dick Durbin (D-Ill.) said Monday he hoped for a final confirmation vote next week, ""fingers crossed."""
"Cruz says his wife was ‘pissed’ about leaked text messages, paparazzi coverage",https://www.politico.com/news/2021/02/23/cruz-wife-pissed-leaked-text-paparazzi-471128,"“At the time, I was trying to take care of my family, take care of my kids, which is what Texans were doing all across the state.”"
Bloomberg’s 2020 aides got an unwelcome surprise in their tax forms,https://www.politico.com/news/2021/02/23/bloomberg-aides-2020-tax-471109,"“We, of course, hope that Mike Bloomberg will eventually see the light and make good on his promises,” he added."
How Biden Will End the Trump Sugar High for Israel and Saudi Arabia,https://www.politico.com/news/magazine/2021/02/22/how-biden-will-end-the-trump-sugar-high-for-israel-and-saudi-arabia-470911,"Netanyahu won’t be happy with the administration’s intention to upgrade relations with the Palestinians but won’t fight it. If there is conflict, it will be over Biden’s focus on changing the situation on the ground and restoring cooperation and some measure of trust between Israelis and Palestinians. Biden will expect Netanyahu to refrain from moving ahead with major infrastructure and high profile settlement projects, on the West Bank or Jerusalem, let alone the annexation of territory. Should Netanyahu win the upcoming elections on March 23 and form a narrow right-wing government, however, the stage could be set for a major confrontation with the administration on these issues."
